"Step","B2-NoAugmentation_run - train_loss_step","B2-NoAugmentation_run - train_loss_step__MIN","B2-NoAugmentation_run - train_loss_step__MAX","B2-MaxPool_run - train_loss_step","B2-MaxPool_run - train_loss_step__MIN","B2-MaxPool_run - train_loss_step__MAX","B2-LowLR_run - train_loss_step","B2-LowLR_run - train_loss_step__MIN","B2-LowLR_run - train_loss_step__MAX","B2-HighLR_run - train_loss_step","B2-HighLR_run - train_loss_step__MIN","B2-HighLR_run - train_loss_step__MAX","B2-No-BatchNorm_run - train_loss_step","B2-No-BatchNorm_run - train_loss_step__MIN","B2-No-BatchNorm_run - train_loss_step__MAX","B2-No-DropConnect_run - train_loss_step","B2-No-DropConnect_run - train_loss_step__MIN","B2-No-DropConnect_run - train_loss_step__MAX","B2-No-Swish_run - train_loss_step","B2-No-Swish_run - train_loss_step__MIN","B2-No-Swish_run - train_loss_step__MAX","B2-No-SE_run - train_loss_step","B2-No-SE_run - train_loss_step__MIN","B2-No-SE_run - train_loss_step__MAX","EfficientNet-B2_run - train_loss_step","EfficientNet-B2_run - train_loss_step__MIN","EfficientNet-B2_run - train_loss_step__MAX","EfficientNet-B1_run - train_loss_step","EfficientNet-B1_run - train_loss_step__MIN","EfficientNet-B1_run - train_loss_step__MAX","EfficientNet-B0_run - train_loss_step","EfficientNet-B0_run - train_loss_step__MIN","EfficientNet-B0_run - train_loss_step__MAX"
"460","2.6129379272460938","2.6129379272460938","2.6129379272460938","3.689544677734375","3.689544677734375","3.689544677734375","3.427642822265625","3.427642822265625","3.427642822265625","3.48138427734375","3.48138427734375","3.48138427734375","3.2211151123046875","3.2211151123046875","3.2211151123046875","2.880218505859375","2.880218505859375","2.880218505859375","3.2379913330078125","3.2379913330078125","3.2379913330078125","3.148712158203125","3.148712158203125","3.148712158203125","3.216094970703125","3.216094970703125","3.216094970703125","2.6734848022460938","2.6734848022460938","2.6734848022460938","2.0927791595458984","2.0927791595458984","2.0927791595458984"
"470","2.3552780151367188","2.3552780151367188","2.3552780151367188","3.6201171875","3.6201171875","3.6201171875","3.4459075927734375","3.4459075927734375","3.4459075927734375","3.4636077880859375","3.4636077880859375","3.4636077880859375","3.1102981567382812","3.1102981567382812","3.1102981567382812","2.95703125","2.95703125","2.95703125","3.181488037109375","3.181488037109375","3.181488037109375","2.9321975708007812","2.9321975708007812","2.9321975708007812","2.9395904541015625","2.9395904541015625","2.9395904541015625","2.4805030822753906","2.4805030822753906","2.4805030822753906","2.171353816986084","2.171353816986084","2.171353816986084"
"480","2.5080490112304688","2.5080490112304688","2.5080490112304688","3.75048828125","3.75048828125","3.75048828125","3.40386962890625","3.40386962890625","3.40386962890625","3.543670654296875","3.543670654296875","3.543670654296875","3.215789794921875","3.215789794921875","3.215789794921875","2.8365554809570312","2.8365554809570312","2.8365554809570312","3.3231735229492188","3.3231735229492188","3.3231735229492188","2.9407577514648438","2.9407577514648438","2.9407577514648438","3.117919921875","3.117919921875","3.117919921875","2.499483108520508","2.499483108520508","2.499483108520508","2.0771255493164062","2.0771255493164062","2.0771255493164062"
"490","2.6911544799804688","2.6911544799804688","2.6911544799804688","3.548248291015625","3.548248291015625","3.548248291015625","3.318939208984375","3.318939208984375","3.318939208984375","3.5599212646484375","3.5599212646484375","3.5599212646484375","3.008026123046875","3.008026123046875","3.008026123046875","2.8170318603515625","2.8170318603515625","2.8170318603515625","2.94244384765625","2.94244384765625","2.94244384765625","3.0328826904296875","3.0328826904296875","3.0328826904296875","3.1485137939453125","3.1485137939453125","3.1485137939453125","2.355497360229492","2.355497360229492","2.355497360229492","2.0812811851501465","2.0812811851501465","2.0812811851501465"
"500","2.7608566284179688","2.7608566284179688","2.7608566284179688","3.748260498046875","3.748260498046875","3.748260498046875","3.47967529296875","3.47967529296875","3.47967529296875","3.4320220947265625","3.4320220947265625","3.4320220947265625","3.062835693359375","3.062835693359375","3.062835693359375","2.973377227783203","2.973377227783203","2.973377227783203","3.000152587890625","3.000152587890625","3.000152587890625","2.8990745544433594","2.8990745544433594","2.8990745544433594","3.0733261108398438","3.0733261108398438","3.0733261108398438","2.347034454345703","2.347034454345703","2.347034454345703","1.8652019500732422","1.8652019500732422","1.8652019500732422"
"510","2.3964920043945312","2.3964920043945312","2.3964920043945312","3.787872314453125","3.787872314453125","3.787872314453125","3.3815765380859375","3.3815765380859375","3.3815765380859375","3.3867950439453125","3.3867950439453125","3.3867950439453125","2.9077911376953125","2.9077911376953125","2.9077911376953125","2.794003486633301","2.794003486633301","2.794003486633301","3.019744873046875","3.019744873046875","3.019744873046875","3.0170059204101562","3.0170059204101562","3.0170059204101562","2.85845947265625","2.85845947265625","2.85845947265625","2.2687268257141113","2.2687268257141113","2.2687268257141113","1.845168948173523","1.845168948173523","1.845168948173523"
"520","2.714508056640625","2.714508056640625","2.714508056640625","3.624603271484375","3.624603271484375","3.624603271484375","3.27783203125","3.27783203125","3.27783203125","3.475128173828125","3.475128173828125","3.475128173828125","2.925506591796875","2.925506591796875","2.925506591796875","2.8261337280273438","2.8261337280273438","2.8261337280273438","2.882171630859375","2.882171630859375","2.882171630859375","2.9063034057617188","2.9063034057617188","2.9063034057617188","3.2336578369140625","3.2336578369140625","3.2336578369140625","2.4317684173583984","2.4317684173583984","2.4317684173583984","1.981256365776062","1.981256365776062","1.981256365776062"
"530","2.2112884521484375","2.2112884521484375","2.2112884521484375","3.44342041015625","3.44342041015625","3.44342041015625","3.3325958251953125","3.3325958251953125","3.3325958251953125","3.3930511474609375","3.3930511474609375","3.3930511474609375","2.88055419921875","2.88055419921875","2.88055419921875","2.8629302978515625","2.8629302978515625","2.8629302978515625","3.1536712646484375","3.1536712646484375","3.1536712646484375","3.0352554321289062","3.0352554321289062","3.0352554321289062","3.0955734252929688","3.0955734252929688","3.0955734252929688","2.329854965209961","2.329854965209961","2.329854965209961","2.02301025390625","2.02301025390625","2.02301025390625"
"540","2.3139190673828125","2.3139190673828125","2.3139190673828125","3.7529296875","3.7529296875","3.7529296875","3.29193115234375","3.29193115234375","3.29193115234375","3.451507568359375","3.451507568359375","3.451507568359375","2.816986083984375","2.816986083984375","2.816986083984375","2.769439697265625","2.769439697265625","2.769439697265625","3.0618438720703125","3.0618438720703125","3.0618438720703125","3.0351905822753906","3.0351905822753906","3.0351905822753906","2.913970947265625","2.913970947265625","2.913970947265625","2.2470169067382812","2.2470169067382812","2.2470169067382812","1.7846689224243164","1.7846689224243164","1.7846689224243164"
"550","2.1703109741210938","2.1703109741210938","2.1703109741210938","3.483612060546875","3.483612060546875","3.483612060546875","3.435791015625","3.435791015625","3.435791015625","3.4221343994140625","3.4221343994140625","3.4221343994140625","3.048980712890625","3.048980712890625","3.048980712890625","2.7542572021484375","2.7542572021484375","2.7542572021484375","3.413555145263672","3.413555145263672","3.413555145263672","2.941192626953125","2.941192626953125","2.941192626953125","3.146087646484375","3.146087646484375","3.146087646484375","2.523192882537842","2.523192882537842","2.523192882537842","1.7965421676635742","1.7965421676635742","1.7965421676635742"
"560","2.4241867065429688","2.4241867065429688","2.4241867065429688","3.616180419921875","3.616180419921875","3.616180419921875","3.3262405395507812","3.3262405395507812","3.3262405395507812","3.433258056640625","3.433258056640625","3.433258056640625","2.911346435546875","2.911346435546875","2.911346435546875","2.8061904907226562","2.8061904907226562","2.8061904907226562","2.9744415283203125","2.9744415283203125","2.9744415283203125","3.0133209228515625","3.0133209228515625","3.0133209228515625","3.0747833251953125","3.0747833251953125","3.0747833251953125","2.080662727355957","2.080662727355957","2.080662727355957","1.6576683521270752","1.6576683521270752","1.6576683521270752"
"570","2.3014793395996094","2.3014793395996094","2.3014793395996094","3.6864013671875","3.6864013671875","3.6864013671875","3.3679656982421875","3.3679656982421875","3.3679656982421875","3.4499664306640625","3.4499664306640625","3.4499664306640625","2.5991439819335938","2.5991439819335938","2.5991439819335938","2.7585525512695312","2.7585525512695312","2.7585525512695312","2.9081687927246094","2.9081687927246094","2.9081687927246094","2.723407745361328","2.723407745361328","2.723407745361328","2.8596420288085938","2.8596420288085938","2.8596420288085938","2.253458023071289","2.253458023071289","2.253458023071289","1.6255488395690918","1.6255488395690918","1.6255488395690918"
"580","2.648205041885376","2.648205041885376","2.648205041885376","3.7325148582458496","3.7325148582458496","3.7325148582458496","3.5367374420166016","3.5367374420166016","3.5367374420166016","3.3736515045166016","3.3736515045166016","3.3736515045166016","3.100818395614624","3.100818395614624","3.100818395614624","2.716517925262451","2.716517925262451","2.716517925262451","3.043433666229248","3.043433666229248","3.043433666229248","2.581531286239624","2.581531286239624","2.581531286239624","3.1700847148895264","3.1700847148895264","3.1700847148895264","2.497134208679199","2.497134208679199","2.497134208679199","1.9647141695022583","1.9647141695022583","1.9647141695022583"
"590","2.144634246826172","2.144634246826172","2.144634246826172","3.559356689453125","3.559356689453125","3.559356689453125","3.317047119140625","3.317047119140625","3.317047119140625","3.3909988403320312","3.3909988403320312","3.3909988403320312","2.7181243896484375","2.7181243896484375","2.7181243896484375","2.6489105224609375","2.6489105224609375","2.6489105224609375","3.0184478759765625","3.0184478759765625","3.0184478759765625","2.955780029296875","2.955780029296875","2.955780029296875","2.8473587036132812","2.8473587036132812","2.8473587036132812","1.9490776062011719","1.9490776062011719","1.9490776062011719","1.810633659362793","1.810633659362793","1.810633659362793"
"600","2.3789186477661133","2.3789186477661133","2.3789186477661133","3.56353759765625","3.56353759765625","3.56353759765625","3.272674560546875","3.272674560546875","3.272674560546875","3.3701171875","3.3701171875","3.3701171875","2.795696258544922","2.795696258544922","2.795696258544922","2.6975555419921875","2.6975555419921875","2.6975555419921875","2.9323043823242188","2.9323043823242188","2.9323043823242188","2.8593215942382812","2.8593215942382812","2.8593215942382812","3.10546875","3.10546875","3.10546875","2.1685168743133545","2.1685168743133545","2.1685168743133545","1.6817976236343384","1.6817976236343384","1.6817976236343384"
"610","2.247936248779297","2.247936248779297","2.247936248779297","3.528564453125","3.528564453125","3.528564453125","3.362701416015625","3.362701416015625","3.362701416015625","3.4760589599609375","3.4760589599609375","3.4760589599609375","2.9731369018554688","2.9731369018554688","2.9731369018554688","2.930248260498047","2.930248260498047","2.930248260498047","2.7946701049804688","2.7946701049804688","2.7946701049804688","2.7465057373046875","2.7465057373046875","2.7465057373046875","3.1994781494140625","3.1994781494140625","3.1994781494140625","1.9802227020263672","1.9802227020263672","1.9802227020263672","1.589097261428833","1.589097261428833","1.589097261428833"
"620","2.0639801025390625","2.0639801025390625","2.0639801025390625","3.681854248046875","3.681854248046875","3.681854248046875","3.3043670654296875","3.3043670654296875","3.3043670654296875","3.3333740234375","3.3333740234375","3.3333740234375","2.7325057983398438","2.7325057983398438","2.7325057983398438","2.3011550903320312","2.3011550903320312","2.3011550903320312","2.9427337646484375","2.9427337646484375","2.9427337646484375","2.7954330444335938","2.7954330444335938","2.7954330444335938","2.818452835083008","2.818452835083008","2.818452835083008","1.9214229583740234","1.9214229583740234","1.9214229583740234","1.4472039937973022","1.4472039937973022","1.4472039937973022"
"630","2.0724525451660156","2.0724525451660156","2.0724525451660156","4.007843017578125","4.007843017578125","4.007843017578125","3.335723876953125","3.335723876953125","3.335723876953125","3.3334388732910156","3.3334388732910156","3.3334388732910156","2.831390380859375","2.831390380859375","2.831390380859375","2.7685623168945312","2.7685623168945312","2.7685623168945312","3.174285888671875","3.174285888671875","3.174285888671875","2.9190902709960938","2.9190902709960938","2.9190902709960938","2.85760498046875","2.85760498046875","2.85760498046875","1.954178810119629","1.954178810119629","1.954178810119629","1.8676942586898804","1.8676942586898804","1.8676942586898804"
"640","2.1545276641845703","2.1545276641845703","2.1545276641845703","3.615936279296875","3.615936279296875","3.615936279296875","3.2410430908203125","3.2410430908203125","3.2410430908203125","3.426971435546875","3.426971435546875","3.426971435546875","2.8675384521484375","2.8675384521484375","2.8675384521484375","2.7751312255859375","2.7751312255859375","2.7751312255859375","2.8679656982421875","2.8679656982421875","2.8679656982421875","2.833038330078125","2.833038330078125","2.833038330078125","3.0174808502197266","3.0174808502197266","3.0174808502197266","2.1336145401000977","2.1336145401000977","2.1336145401000977","1.3411753177642822","1.3411753177642822","1.3411753177642822"
"650","1.9721488952636719","1.9721488952636719","1.9721488952636719","3.364471435546875","3.364471435546875","3.364471435546875","3.3702392578125","3.3702392578125","3.3702392578125","3.4551849365234375","3.4551849365234375","3.4551849365234375","2.6795883178710938","2.6795883178710938","2.6795883178710938","2.7742385864257812","2.7742385864257812","2.7742385864257812","2.843780517578125","2.843780517578125","2.843780517578125","3.010009765625","3.010009765625","3.010009765625","2.901947021484375","2.901947021484375","2.901947021484375","1.9770808219909668","1.9770808219909668","1.9770808219909668","1.4839435815811157","1.4839435815811157","1.4839435815811157"
"660","1.909961223602295","1.909961223602295","1.909961223602295","3.47760009765625","3.47760009765625","3.47760009765625","3.1115493774414062","3.1115493774414062","3.1115493774414062","3.409515380859375","3.409515380859375","3.409515380859375","3.05267333984375","3.05267333984375","3.05267333984375","2.8546371459960938","2.8546371459960938","2.8546371459960938","2.9965667724609375","2.9965667724609375","2.9965667724609375","2.854034423828125","2.854034423828125","2.854034423828125","3.04791259765625","3.04791259765625","3.04791259765625","1.9315481185913086","1.9315481185913086","1.9315481185913086","1.3896353244781494","1.3896353244781494","1.3896353244781494"
